id,vertical,logical_category,subcategory,Param1,Param2,Param3,title,description,LocationName,city,region,price,image_url,url_item,ext_user_id,weborama_id,interests
2235516492,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Афганский казан 8 литров,"Афганский казан 8 литров   Афганский казан Rashko Baba 8л из алюминия.   Афганский казан работает по принципу скороварки. Подходит для всех видов плит кроме индукции. Можно использовать на открытом огне и на углях.  На крышке афганского казана расположены три клапана сброса давления. Толстые стенки (до 12 мм)   ---  Характеристика:  Высота: 39 см   Вес-3.404 кг   Реальный внутренний объем казана: на 2 л меньше (столько жидкости войдет в данный казан по горлышко). На упаковке производителя указан объем 8л, .Заполнять казан при готовке нужно на 2/3 объема, обязательно учитывайте это при выборе объема казана.  ☎Звоните или пишите   📌Наш адрес: ул. Моисеева 10, 2 этаж  🕙Работаем 10:00-19:00",Воронеж,Воронеж,Воронежская область,3890.000000000000000,https://99.img.avito.st/640x480/11676068699.jpg,https://avito.ru/2235516492?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230677949,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Набор для Фондю,Все новое и запечатанное.  Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно. Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,1500.000000000000000,https://93.img.avito.st/640x480/11699796693.jpg,https://avito.ru/2230677949?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235630590,General,General.HomeAndGarden,Посуда и товары для кухни,Товары для кухни,,,Мангал и печь под казан,"Мангал и печь под казан   Мангал разборный   * Мангал на 10 шампуров  * Очаг под казан 8,10,12 литров   *   Характеристики мангала:  * Высота мангала без казана 107 см.  * Высота мангала с очагом под казан - 115 см.  * Длина ножек - 74.4 см.  * Разборные ножки.  * Толщина метала мангала 3 мм  * Съёмные ножки  ☎ Звоните или пишите   Находимся по адресу: г. Воронеж, ул. Моисеева 10, 2 этаж.  Работаем ежедневно без выходных с 10:00 до 19:00",Воронеж,Воронеж,Воронежская область,5990.000000000000000,https://15.img.avito.st/640x480/11676360915.jpg,https://avito.ru/2235630590?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230395660,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Ваза для цветов,"Высота 18,5 см.  Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Бронирую и доставляю после предоплаты двести рублей",Воронеж,Воронеж,Воронежская область,200.000000000000000,https://10.img.avito.st/640x480/11829051410.jpg,https://avito.ru/2230395660?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230187299,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Хрустальная ваза чехословакия,Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,600.000000000000000,https://98.img.avito.st/640x480/11700562898.jpg,https://avito.ru/2230187299?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2206696027,General,General.HomeAndGarden,Растения,,,,"Пало Санто 0.5кг, по 15-25гр с доставкой","Пало Санто 0.5кг, по 15-25гр с доставкой (Palo Santo) привезены нами из Перу!  Пробные 0,5кг стоят 3500р!!!В 1 кг от 95 до 105 палочек.  Также у нас эфирное масло Пало Санто только что из Перу!!! ________________________ Наши преимущества: - У нас железобетонные доказательства что мы привозим Пало Санто из Перу! - Весь товар в наличии, отправляем строго в день заказа! - Смотрите наши отзывы! Корректировать или удалять отзывы на авито НЕВОЗМОЖНО! Круче только звезды) - Работаем с доставкой Boxberry, СДЭК,  и сервисом “наложка рф” - Оплата нал/перевод/безнал (по договору на РС) - Мин. оптовый заказ от 0,5 кг. - От нас вы получите палочки сортированные и фасованные по 1 кг. Если попадется плохая палочка, мы пришлем ей замену! - Мой личный профиль на авито с 2012 г - За 21г продали 530кг Пало Санто - У нас море фото и видео, весь контент делаем лично!  Напишите нам в личку прямо сейчас! ________________________ Цены зависят от объема: Пробные 0,5 кг стоят 3500р. От 1 до 5 - 6000руб/кг. от 5 до 10 - 5500руб/кг. Свыше 10кг стоимость обговаривается отдельно, зависит от частоты заказов и способа оплаты!   Свежая партия забрана с таможни 5 июля!!!  Мы самостоятельно привозим, оформляем все только в белую! Можем предоставить соответствующие документы.   ________________________ Цена указана за 0.5 кг  Артикул товара :e-4666",Воронеж,Воронеж,Воронежская область,3500.000000000000000,https://30.img.avito.st/640x480/11761311030.jpg,https://avito.ru/2206696027?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,19265056,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2229901857,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Ваза хрустальная для цветов,Высота 25 см.  Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей,Воронеж,Воронеж,Воронежская область,1800.000000000000000,https://48.img.avito.st/640x480/11815141548.jpg,https://avito.ru/2229901857?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2235831030,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Казан чугунный и печь разборная,"Казан чугунный и печь разборная   Казан узбекский 12 литров   Комплект, включающий в себя узбекский чугунный казан 12 л. и печь с трубой, отлично подойдет для приготовления блюд на открытом воздухе.   Преимущества чугунного казана 12 литров из Узбекистана:   • Ровный отлив.   • Толстые стенки 9 мм.   • Удобные ручки по краям.   • Долговечность чугунной посуды, ее практически не возможно механически повредить.   • Чугун как металл имеет свойство долго нагреваться и долго остывать.   Характеристика:  Казан узбекский чугунный  Толщина стенок: 8-9 мм   Вес казана: 12.4 кг   Диаметр казана: 420 мм   Крышка в комплекте  ☎ Звоните или пишите   Находимся по адресу: г. Воронеж, ул. Моисеева 10, 2 этаж.   ⏱Работаем ежедневно без выходных с 10:00 до 19:00",Воронеж,Воронеж,Воронежская область,7490.000000000000000,https://86.img.avito.st/640x480/11675922586.jpg,https://avito.ru/2235831030?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,101867933,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2229916511,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Сливочник Дулево,Смотрите много объявлений в моем профиле,Воронеж,Воронеж,Воронежская область,500.000000000000000,https://99.img.avito.st/640x480/11793665299.jpg,https://avito.ru/2229916511?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
2230556386,General,General.HomeAndGarden,Посуда и товары для кухни,Посуда,,,Хрустальная ваза для цветов СССР,"Высота 14 см, диаметр 12 см.  Смотрите много объявлений в моем профиле   При покупке от пятисот рублей по Воронежу привезу бесплатно   Развожу два раза в неделю   Бронирую и доставляю после предоплаты двести рублей",Воронеж,Воронеж,Воронежская область,800.000000000000000,https://11.img.avito.st/640x480/11781985511.jpg,https://avito.ru/2230556386?utm_medium=cpc&avito_campaign_id=1232320950223423484&utm_source=buzzoola&utm_campaign=web_buzzoola_buyers_b2b_common_all_network_15082021_any_none_b2b,183129432,121822,"Lifestyles & Hobbies/Business Professionals,Green Living Enthusiasts,Home & Garden/Do-It-Yourselfers"
